controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,delta_flap_raw_rad,delta_flap_rad,delta_flap_rate_radps,flap_min_rad,flap_max_rad,flap_rate_min_radps,flap_rate_max_radps,flap_saturated,flap_rate_saturated,corridor_violation,alpha_error_rad,q_error_rad,theta_error_rad,pitching_moment_nm,cm,flap_effectiveness,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa
gain_scheduled_lqr,45.5,-0.0006711246219381231,-0.00017495192367451942,0.10136763484710079,0.23093160579561045,-0.0019841503906249877,0.02888059448242189,0.16093160579561044,0.30093160579561046,-0.08,0.08,1.4117829363016194,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.23160273041754859,0.0018091984669504682,0.0724870403646789,-177.60567975170207,-0.02839509704355461,0.47588773066795076,74332.08917236328,5402.774045198055,18.310266473308733,1.6740557370858024e-05,244.32816181819152
gain_scheduled_lqr,46.0,-0.0006849090889787614,-0.00017850372748170147,0.10127927090841986,0.23247599451303155,-0.0019971948242187704,0.027885234375000012,0.16247599451303155,0.30247599451303153,-0.08,0.08,1.4217459339385576,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2331609036020103,0.001818691096737069,0.07339403653341985,-181.9013551256122,-0.028553107515609966,0.4775487992580159,74182.78515625,5388.760369997873,18.26277344009299,1.713936947299191e-05,248.8528325930774
gain_scheduled_lqr,46.5,-0.0006989601077454249,-0.00018214143324152773,0.10118910959137885,0.23400752314814816,-0.0020100488281250273,0.02688339965820312,0.16400752314814815,0.30400752314814816,-0.08,0.08,1.4315713938188277,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.23470648325589358,0.0018279073948834995,0.07430570993317573,-186.3240471667472,-0.028712222804487486,0.4792220319331153,74032.50994873047,5374.683838129254,18.215067382542145,1.75503701042891e-05,253.4907569508525
gain_scheduled_lqr,47.0,-0.0007132911979201212,-0.00018586758062133247,0.101097107310029,0.235525548696845,-0.0020227124023437446,0.025875185546874985,0.165525548696845,0.305525548696845,-0.08,0.08,1.44125711688254,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.23623883989476513,0.0018368448217224121,0.07522192176315401,-190.87741242785094,-0.0288724272534238,0.48090731585211915,73881.27783203125,5360.54580635363,18.16715289878729,1.797393847070313e-05,258.244617174635
gain_scheduled_lqr,47.5,-0.0007279156910075795,-0.0001896847823962734,0.10100321919030894,0.23702942815500688,-0.0020351855468749847,0.024860687255859375,0.16702942815500688,0.3070294281550069,-0.08,0.08,1.450800856068097,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.23775734384601446,0.0018455007644787112,0.07614253193444956,-195.56520924961546,-0.029033705239367078,0.48260453766693817,73729.1030883789,5346.3476247460985,18.119034564299216,1.8410465805110312e-05,263.11715722576633
gain_scheduled_lqr,48.0,-0.0007428467850424575,-0.0001935957264829589,0.10090739903298226,0.23851851851851852,-0.0020474682617187406,0.02384,0.1685185185185185,0.3085185185185185,-0.08,0.08,1.460200314979006,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.23926136530356099,0.0018538725352357818,0.07706739903298226,-200.39129993920525,-0.029196041151393848,0.48431358350425724,73576.0,5332.090636822434,18.070716932318835,1.8860355720212545e-05,268.111183748674
gain_scheduled_lqr,48.5,-0.0007580975945713155,-0.00019760317801662444,0.10080959927554728,0.23999217678326476,-0.0020595605468750125,0.022813218994140634,0.16999217678326475,0.30999217678326474,-0.08,0.08,1.4694531465203686,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.24075027437783608,0.001861957368858388,0.07799638028140665,-205.3596529744383,-0.029359419370948055,0.48603433894772885,73421.9828491211,5317.776179662232,18.022204534274533,1.9324024570236762e-05,273.22956707556165
gain_scheduled_lqr,49.0,-0.000773681196422307,-0.00020170998147236194,0.10070977095309722,0.24144975994513035,-0.0020714624023437656,0.021780439453124988,0.17144975994513034,0.31144975994513036,-0.08,0.08,1.4785569515045291,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.24222344114155264,0.0018697524208714036,0.07892933149997222,-210.52446671220127,-0.029530854933807305,0.4878384306542634,73267.06591796875,5303.405584028344,17.973501880186948,1.980190182153877e-05,278.4752422298098
gain_scheduled_lqr,49.5,-0.0007896109133929354,-0.00020592006525617168,0.10060786340750182,0.24289062500000003,-0.002083173828124986,0.02074175659179687,0.17289062500000002,0.31289062500000003,-0.08,0.08,1.4875087023912408,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.24368023591339297,0.0018772537628688143,0.07986610681570494,-215.88519336005365,-0.02970928102718989,0.4897150181989939,73111.26348876953,5288.980174482759,17.92461345906169,2.0294430432214555e-05,283.851209926932
gain_scheduled_lqr,50.0,-0.0008059005378770439,-0.00021023734677229388,0.10050382401917447,0.2443141289437586,-0.002094694824218736,0.019697265625,0.17431412894375858,0.3143141289437586,-0.08,0.08,1.4963053686525893,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.24512002948163564,0.0018844574774464422,0.08080655839417447,-221.40517257479672,-0.029888801100099498,0.4916039796605237,72954.58984375,5274.501269499071,17.875543739270487,2.0802067240814792e-05,289.3605375718535
gain_scheduled_lqr,50.5,-0.0008225641036159555,-0.00021466501017463891,0.1003975983931355,0.2457196287722908,-0.002106025390624995,0.018647061767578132,0.1757196287722908,0.3157196287722908,-0.08,0.08,1.504944330960741,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.24654219287590676,0.0018913603804503562,0.08175053662555737,-227.0889938311434,-0.030069398551185775,0.49350519329425013,72797.05926513672,5259.970181571663,17.82629716892124,2.1325283364252398e-05,295.0063602512338
gain_scheduled_lqr,51.0,-0.0008396157122739709,-0.0002192063313676394,0.1002891305193874,0.24710648148148148,-0.00211716552734377,0.017591240234375007,0.17710648148148148,0.31710648148148146,-0.08,0.08,1.5134229097937044,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.24794609719375546,0.0018979591959761306,0.0826978902850124,-232.94137008355054,-0.03025105670030938,0.495418536625849,72638.68603515625,5245.388217321746,17.776878176217384,2.186456460498453e-05,300.7918817194784
gain_scheduled_lqr,51.5,-0.0008570695704001758,-0.00022386468047323868,0.10017836272642255,0.2484740440672154,-0.0021281152343750123,0.016529896240234362,0.1784740440672154,0.3184740440672154,-0.08,0.08,1.5217383638068656,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2493311136376156,0.0019042505539017735,0.08364846648618819,-238.96714022978284,-0.03043375877377331,0.4973438864335049,72479.48443603516,5230.756677600381,17.72729116980702,2.2420411867542918e-05,306.7203753770353
gain_scheduled_lqr,52.0,-0.0008749400237200315,-0.0002286435243470745,0.10006523563348527,0.24982167352537724,-0.0021388745117187358,0.015463124999999994,0.17982167352537723,0.31982167352537727,-0.08,0.08,1.5298878881701903,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2506966135490973,0.0019102309873716612,0.08460211063348527,-245.17127158557588,-0.030617487890610678,0.4992811187306089,72319.46875,5216.076857588573,17.677540539122155,2.2993341584477255e-05,312.79518523949486
gain_scheduled_lqr,52.5,-0.0008932415890582399,-0.00023354642914407138,0.09994968810156325,0.25114872685185186,-0.002149443359375003,0.014391021728515627,0.18114872685185185,0.32114872685185186,-0.08,0.08,1.5378686128707049,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2520419684409101,0.0019158969302309314,0.08555866637304763,-251.5588623672206,-0.030802227049816215,0.5012301087489158,72158.65325927734,5201.350046894582,17.627630654708497,2.3583886151766726e-05,319.0197268959546
gain_scheduled_lqr,53.0,-0.0009119889841630529,-0.00023857706293359157,0.09983165718308395,0.252454561042524,-0.0021598217773437373,0.013313681640624991,0.182454561042524,0.322454561042524,-0.08,0.08,1.545677600980064,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.25336655002668707,0.0019212447144101457,0.08651797554245896,-258.1351441787168,-0.03098795911842027,0.5031907309221533,71997.05224609375,5186.577529648537,17.577565868546092,2.4192594373743977e-05,325.3974884550308
gain_scheduled_lqr,53.5,-0.0009311971556741101,-0.00024373919836422718,0.09971107807029092,0.25373853309327843,-0.0021700097656250084,0.01223119995117189,0.18373853309327842,0.32373853309327844,-0.08,0.08,1.5533118468874396,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.25466973024895256,0.0019262705672607812,0.08747987811911903,-264.9054844999861,-0.031174666820314455,0.5051628588700733,71834.67999267578,5171.76058459446,17.527350514361206,2.4820031917565263e-05,331.93203147684284
gain_scheduled_lqr,54.0,-0.0009508813054506938,-0.00024903671537824677,0.0995878840422753,0.255,-0.0021800073242187745,0.011143671874999983,0.185,0.325,-0.08,0.08,1.5607682744970581,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2559508813054507,0.0019309706088405276,0.08844421216727531,-271.8753891724459,-0.03136233272574809,0.507146365382941,71671.55078125,5156.900485179787,17.47698890792972,2.546678177724756e-05,338.62699188921204
gain_scheduled_lqr,54.5,-0.0009710569154546844,-0.00025447360397563477,0.09946200641063771,0.2562383187585734,-0.0021898144531249802,0.010051192626953115,0.18623831875857338,0.3262383187585734,-0.08,0.08,1.5680437353908363,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2572093756740281,0.0019353408491493455,0.0894108137836846,-279.05050487806346,-0.03155093924142255,0.5091411224064528,71507.67889404297,5141.998499642501,17.426485347372413,2.613344474728089e-05,345.48608088625264
gain_scheduled_lqr,55.0,-0.000991739771362217,-0.00026005396702758507,0.09933337446375576,0.2574528463648834,-0.0021994311523437365,0.008953857421875003,0.1874528463648834,0.3274528463648834,-0.08,0.08,1.5751350069559498,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.25844458613624566,0.0019393771853161515,0.09037951704188076,-286.43662160780184,-0.031740468601118316,0.5111470010270767,71343.07861328125,5127.055891095932,17.375844113442373,2.682063990580975e-05,352.5130858074521
gain_scheduled_lqr,55.5,-0.0010129459850598279,-0.0002657820231392278,0.09920191540963244,0.25864293981481484,-0.002208857421874988,0.007851761474609378,0.18864293981481484,0.32864293981481485,-0.08,0.08,1.5820387904770221,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2596558857998747,0.0019430753987357602,0.09135015393502306,-294.0396751151798,-0.03193090285679679,0.5131638714578081,71177.7642211914,5112.073917611333,17.325069469804838,2.7529005107363307e-05,359.71187099527396
gain_scheduled_lqr,56.0,-0.001034692016164524,-0.0002716621095612834,0.099067554317301,0.2598079561042524,-0.002218093261718762,0.006745000000000015,0.18980795610425238,0.3298079561042524,-0.08,0.08,1.5887517091936345,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2608426481204169,0.0019464311521574787,0.09232255431730098,-301.86574935042853,-0.03212222387012438,0.5151916030243355,71011.75,5097.053832298304,17.27416566330976,2.8259197485096694e-05,367.08637862922205
gain_scheduled_lqr,56.5,-0.0010569946926925248,-0.00027769868515024665,0.0989302140567617,0.260947252229081,-0.0022271386718750175,0.005633668212890616,0.190947252229081,0.330947252229081,-0.08,0.08,1.595270306322727,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.26200424692177354,0.0019494399867247708,0.09329654584387108,-309.92107887052657,-0.032314413304372555,0.5172300641516114,70845.0502319336,5081.996883383135,17.223136924257314,2.9011893962490135e-05,374.6406295342459
gain_scheduled_lqr,57.0,-0.0010798712309882125,-0.0002838963333766099,0.09878981523742664,0.2620601851851852,-0.00223599365234374,0.004517861328124997,0.1920601851851852,0.3320601851851852,-0.08,0.08,1.6015910430464355,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.26314005641617344,0.0019520973189671303,0.09427195390930164,-318.2120512201423,-0.03250745261665177,0.5192791223508177,70677.67919921875,5066.904314285146,17.171987466656617,2.978779177443323e-05,382.37872396127176
gain_scheduled_lqr,57.5,-0.0011033392550129563,-0.00029025976538053403,0.09864627614504842,0.26314611196844995,-0.0022446582031249857,0.003397674560546876,0.19314611196844994,0.33314611196844995,-0.08,0.08,1.6077102964654408,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2642494512234629,0.001954398437744452,0.09524860158450155,-326.7452092782972,-0.0327013230504425,0.5213386442067272,70509.65118408203,5051.777363691093,17.120721488477898,3.0587608997603964e-05,390.3048423375877
gain_scheduled_lqr,58.0,-0.0011274168150827892,-0.0002967938230742728,0.09849951267710942,0.26420438957475995,-0.00225313232421874,0.0022732031250000118,0.19420438957475994,0.33420438957475995,-0.08,0.08,1.6136243575180442,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2653318063898427,0.0019563385011444672,0.09622630955210941,-335.5272535652798,-0.03289600562838963,0.5234084953654483,70340.98046875,5036.617265627709,17.06934317189833,3.141208509002913e-05,398.42324598469344
gain_scheduled_lqr,58.5,-0.0011521224061342913,-0.0003035034822905462,0.09834943827664822,0.265234375,-0.0022614160156250174,0.001144542236328136,0.19523437500000002,0.33523437500000003,-0.08,0.08,1.619329428865571,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2663864974061343,0.0019579125333344712,0.09720489604032008,-344.5650445041219,-0.033091481145330844,0.5254885405225552,70171.68133544922,5021.425249532426,17.01785668354173,3.22619814396938e-05,406.73827780118523
gain_scheduled_lqr,59.0,-0.0011774749855893599,-0.00031039385597594427,0.09819596386450065,0.26623542524005483,-0.002269509277343776,1.1787109374994387e-05,0.19623542524005483,0.33623542524005484,-0.08,0.08,1.6248216227442973,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2674129002256442,0.0019591154213678317,0.09818417675512565,-353.86560463066036,-0.033287730161532414,0.5275786434115908,70001.76806640625,5006.2025403223815,16.966266174712413,3.313808192204264e-05,415.25436290813855
gain_scheduled_lqr,59.5,-0.001203493990881719,-0.00031747019742832324,0.09803899776993313,0.2672068972908094,-0.0022774121093750016,-0.0011249670410156398,0.19720689729080937,0.3372068972908094,-0.08,0.08,1.6300969587845828,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2684103912816911,0.0019599419119466785,0.09916396481094877,-363.43612074594154,-0.03348473299610899,0.5296786667929451,69831.25494384766,4990.950358461709,16.914575781623235,3.4041193466191785e-05,423.9760092543678
gain_scheduled_lqr,60.0,-0.001230199356700956,-0.0003247379035770313,0.09787844565964651,0.26814814814814814,-0.0022851245117187363,-0.002265625000000007,0.19814814814814813,0.33814814814814814,-0.08,0.08,1.6351513617976643,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.26937834750484907,0.001960386608141705,0.10014407065964652,-373.28394600446387,-0.03368246972060614,0.5317884724430973,69660.15625,4975.6699200272205,16.86278962561822,3.4972146629645806e-05,432.9078081788881
gain_scheduled_lqr,60.5,-0.0012576115320034745,-0.00033220251830466994,0.09771421046512946,0.2690585348079561,-0.00229264648437498,-0.003410091552734376,0.1990585348079561,0.3390585348079561,-0.08,0.08,1.6399806595307092,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2703161463399596,0.00196044396607031,0.10112430201786383,-383.4166019314425,-0.0338809201527278,0.533907921144225,69488.48626708984,4960.362436772506,16.81091181338977,3.593179618128414e-05,442.0544349277697
gain_scheduled_lqr,61.0,-0.0012857514968339665,-0.00033986973580896115,0.09754619230834091,0.26993741426611795,-0.0022999780273437603,-0.004558271484374987,0.19993741426611794,0.33993741426611795,-0.08,0.08,1.6445805803910243,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2712231657629519,0.0019601082915347992,0.1021044637927159,-393.8417803620219,-0.03408006385019119,0.5360368726741661,69316.25927734375,4945.029116190508,16.758946437190744,3.6921021692356876e-05,451.42064912255654
gain_scheduled_lqr,61.5,-0.001314640778995752,-0.00034774540400314853,0.09737428842570192,0.27078414351851854,-0.002307119140625022,-0.0057100695800781365,0.20078414351851853,0.34078414351851855,-0.08,0.08,1.6489467511400333,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2720987842975143,0.0019593737366218732,0.10308435800578006,-404.5673452950396,-0.034279880104696,0.5381751857967413,69143.48956298828,4929.67116157462,16.706897575041523,3.794072813519534e-05,461.0112951772715
gain_scheduled_lqr,62.0,-0.0013443014706035615,-0.00035583552795321244,0.09719839309037809,0.27159807956104254,-0.002314069824218737,-0.006865390625000009,0.20159807956104253,0.34159807956104254,-0.08,0.08,1.653074694558153,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2729423810316461,0.0019582342962655244,0.1040637837153781,-415.6013346536628,-0.034480347935993805,0.5403227182524204,68970.19140625,4914.289772078365,16.654769290932272,3.899184648931545e-05,470.83130266100625
gain_scheduled_lqr,62.5,-0.001374756244547985,-0.00036414627335002527,0.0970183975328346,0.27237857938957477,-0.0023208300781249885,-0.008024139404296873,0.20237857938957476,0.3423785793895748,-0.08,0.08,1.6569598270814114,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.27375333563412274,0.001956683804774963,0.10504253693713148,-426.9519619449002,-0.034681446086047736,0.5424793267493396,68796.37908935547,4898.886142773685,16.602565635020465,4.0075334354554993e-05,480.88568660296164
gain_scheduled_lqr,63.0,-0.0014060283708968427,-0.00037268397001441266,0.09683418985964702,0.27312500000000006,-0.002327399902343749,-0.009186220703124998,0.20312500000000006,0.34312500000000007,-0.08,0.08,1.6605974564107444,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2745310283708969,0.0019547159323293367,0.10602041056277202,-438.62761780970067,-0.034883153013272244,0.54464486695466,68622.06689453125,4883.461464707889,16.550290643823907,4.119217657085462e-05,491.17954773676496
gain_scheduled_lqr,63.5,-0.0014381417332551014,-0.000381455115432921,0.09664565497055175,0.273836698388203,-0.0023337792968750326,-0.010351539306640622,0.203836698388203,0.343836698388203,-0.08,0.08,1.6639827790955355,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.27527484012145814,0.0019523241814421116,0.10699719427719237,-450.6368714549992,-0.035085446886844326,0.5468191934862616,68447.2691040039,4868.0169249593155,16.497948340409362,4.2343385844251966e-05,501.71807268076566
gain_scheduled_lqr,64.0,-0.0014711208451016191,-0.0003904663783219173,0.09645267447372152,0.2745130315500686,-0.0023399682617187556,-0.01152000000000003,0.2045130315500686,0.3445130315500686,-0.08,0.08,1.667110878092316,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2759841523951702,0.0019495018833968383,0.10797267447372155,-462.9884719588144,-0.03528830558107984,0.5490021599047784,68272.0,4852.553706691728,16.445542734576904,4.353000337862516e-05,512.5065340509829
